block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,graminoidrowth_forborm,life_history,photo_path,fun_grp,area,x,y,area_clipped,richness_only
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,105.6573009,90.31633834,7.721021057,105.3475326,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,0.807651823,97.22589606,85.56336708,0.807651823,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1.270659099,99.53328438,84.5875083,1.227906604,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,43.0683473,98.21150185,48.87044505,36.2145068,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,11.97290403,95.72012384,39.46833713,11.97290403,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,2.177959421,98.43370603,32.12280593,2.177959421,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,10.58475286,93.01856544,35.31798991,10.58475286,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1.32896825,97.76209861,18.59508793,1.32896825,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1.267175943,95.47816416,16.23745198,1.267175943,
4,2,2018,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1.105297677,98.05805522,14.9944052,1.105297677,
4,2,2018,W,DS,pj,paronychia,jamesii,native,forb,perennial,C3,F,0.01,,,,Y
4,2,2018,W,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,27.98016879,87.40040288,76.62413182,27.98016879,
4,2,2018,W,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,0.01,,,,Y
4,2,2018,W,DS,vf,virgulus,falcatus,native,forb,perennial,C3,F,0.01,,,,Y
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,52.98589588,50.94387552,80.25353064,36.81277675,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,80.44861285,49.52031012,55.74070376,34.73660806,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,21.65795347,61.30481453,50.05976723,21.65795347,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,15.43954098,50.90503042,46.99884161,11.67985813,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,12.75891627,53.32130048,38.94016588,12.75891627,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,44.99370152,63.74802668,34.35413139,44.99370152,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,48.61419901,51.9043018,22.31400092,34.32768664,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,44.27691956,71.68849063,50.05793732,44.27691956,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,9.358417057,66.01587773,42.46095928,9.358417057,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,14.4415669,70.66415943,41.50199991,14.4415669,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,90.47976364,68.58896338,20.81574759,90.47976364,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,133.2866449,85.96406549,55.95288572,133.2866449,
4,2,2019,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,12.87156078,73.44798589,31.46328622,12.87156078,
4,2,2019,W,DS,apo,aster,porteri,native,forb,perennial,C3,F,96.27188799,75.9196316,67.50443169,96.27188799,
4,2,2019,W,DS,apo,aster,porteri,native,forb,perennial,C3,F,99.32746309,102.0371941,87.95507417,27.77572098,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.328697699,55.6866798,77.44774883,0.328697699,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,7.675775607,62.85668836,91.3833852,7.675775607,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.898610526,65.08361962,83.4773301,3.898610526,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.018028379,62.16506893,59.89192119,5.018028379,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.059309268,62.26402842,40.53721176,2.059309268,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.130419624,66.88991589,25.47168047,1.130419624,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.05200587,78.18823686,97.84569129,3.05200587,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.47821458,77.85814464,95.92511543,2.47821458,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.599394739,74.36578986,87.02741655,3.599394739,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.284603607,72.23956883,87.34607428,2.284603607,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.967515104,73.33890366,2.751671654,2.967515104,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.255902511,78.19498382,3.051823189,4.255902511,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.517633497,88.49162573,91.54416306,6.517633497,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.731401559,88.12168291,81.50234034,3.731401559,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,8.15627926,84.97220453,74.39151433,8.15627926,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,7.853537484,85.88629828,42.31103847,7.853537484,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,8.200274396,86.86487054,33.70023905,8.200274396,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.43895494,88.95435606,31.37662323,4.43895494,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.519649344,86.80341653,8.301304875,5.519649344,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.709052105,99.11917669,74.62758149,1.691102234,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.012750049,94.60774403,74.1426423,5.012750049,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.37463309,97.25825166,41.47483365,1.37463309,
4,2,2019,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.835777004,90.86754263,27.15649972,1.835777004,
4,2,2019,W,DS,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,20.85885272,75.71206519,8.022894004,20.85885272,
4,2,2019,W,DS,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,104.2609064,102.6346998,42.12301543,25.5183246,
4,2,2019,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,28.60683086,60.96516205,93.63708559,28.60683086,
4,2,2019,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,7.860575025,52.1300047,30.37074442,7.860575025,
4,2,2019,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,21.61397468,68.45523291,99.15359736,17.45966556,
4,2,2019,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,17.2647707,70.69383142,78.49279538,17.2647707,
4,2,2019,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.03876106,71.52467074,2.03169349,13.03876106,
4,2,2019,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.847301595,95.09104387,78.32675326,4.847301595,
4,2,2019,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.963999816,99.12128289,75.7855551,2.963999816,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,9.688000151,57.87678229,69.88700567,9.688000151,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,23.34060413,59.55136602,52.07301307,23.34060413,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,30.5956978,49.65222909,33.43251643,14.22686236,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,74.35509711,44.10226057,12.89427704,2.229718817,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,26.21833059,47.69236088,6.566195062,2.051922881,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,150.3632067,93.83796889,94.38486254,134.5184777,
4,2,2019,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,57.10619043,89.97285962,5.470393653,57.10619043,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,6.424343625,66.38437813,59.67430935,6.424343625,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,6.877561962,67.50533971,20.0988936,6.877561962,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,4.196061113,75.52401803,22.10786487,4.196061113,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,9.393613817,80.89055886,15.81450273,9.393613817,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,4.593840438,75.26037545,5.846881896,4.593840438,
4,2,2019,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,14.66861058,97.8565627,12.13633196,14.66861058,
4,2,2019,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,0.813602842,56.0238077,22.58641896,0.813602842,
4,2,2019,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,7.091417944,74.14601096,50.02065966,7.091417944,
4,2,2019,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,1.416874766,75.03004379,25.71955479,1.416874766,
4,2,2019,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,13.67591346,51.81966369,1.040599674,9.738308996,
4,2,2019,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,11.63421927,90.82737563,44.94702777,11.63421927,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,9.831889156,52.49496928,76.65668638,9.831889156,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.19554432,52.61387705,75.55815348,1.19554432,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.961451529,57.30881815,65.6858387,0.961451529,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,14.89919317,54.30032117,49.65652355,14.89919317,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,149.0729478,77.76084947,62.71577587,149.0729478,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,89.25792115,80.0937544,71.81295601,89.25792115,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,23.22266708,77.27657637,28.7295928,23.22266708,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,66.14085282,93.47048116,80.88669472,66.14085282,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,2.916476419,95.70442133,63.15408773,2.916476419,
4,2,2019,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.242625667,98.44654071,26.46831369,1.242625667,
4,2,2019,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,9.265140395,58.58078016,84.45394823,9.265140395,
4,2,2019,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,19.01782895,65.71618175,88.37322052,19.01782895,
4,2,2019,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,3.618754966,63.31380816,77.82187471,3.618754966,
4,2,2019,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,28.17029749,62.90030574,45.02414205,28.17029749,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,20.06681278,53.84141334,14.83447676,19.49779034,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,3.595868121,51.45139446,7.528766554,3.595868121,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.582323379,64.40710455,23.375251,1.582323379,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,2.221236984,68.01433475,21.68340213,2.221236984,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,3.032639607,69.53364783,19.83298126,3.032639607,
4,2,2019,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,3.030884563,88.50202208,94.2400957,3.030884563,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,87.7759537,53.39541014,91.79605305,71.18713178,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,10.41667983,51.97043256,73.03498092,10.41667983,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,6.503546863,60.97922323,53.28793654,6.503546863,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,32.83806434,54.63729727,45.08209957,32.74787043,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,20.80166221,58.27791413,37.57934371,20.80166221,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,41.25303669,56.25470489,5.307924706,41.15416213,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,48.98870117,70.17865977,60.03063315,48.98870117,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,0.304716121,76.65832673,32.14694256,0.304716121,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,33.12670364,79.72884453,19.04834021,33.12670364,
4,2,2019,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,25.28553109,96.82215107,89.9553508,25.28553109,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,34.76363622,52.72557689,83.43684526,33.2629919,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,89.76305053,56.42373247,65.54499032,86.36193745,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,50.37782251,57.81103372,31.43969531,50.37782251,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,114.3972061,60.11308645,15.18910356,114.3972061,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,36.11094947,69.80375895,31.18864935,36.11094947,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,259.7637038,82.37573638,94.97103028,200.69226,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,21.66147131,72.70910345,43.42790265,21.66147131,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,563.4848574,84.99459235,18.15004112,563.4848574,
4,2,2019,W,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,52.33287177,88.05253791,50.63454844,52.33287177,
4,2,2019,W,DS,om,opuntia,macrorhiza,native,shrub,perennial,C3,S,14.65453271,97.53987628,21.0776832,14.15059786,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,3.386417474,51.27868288,12.13610376,3.386417474,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,18.64817213,50.63873849,-0.945532546,4.125592192,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,18.35073714,66.87605894,48.63406512,18.35073714,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,4.341268442,65.14530357,20.00339189,4.341268442,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,18.68339609,77.67011698,50.3854804,18.68339609,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,4.475918201,95.26916491,43.95480215,4.475918201,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,3.435700082,97.19023097,6.893645731,3.435700082,
4,2,2019,W,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,11.00057514,96.59364342,0.853734193,8.951569667,
4,2,2019,W,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,3421.614493,76.27350772,48.73955642,3377.442114,
4,2,2019,W,DS,pj,paronychia,jamesii,native,forb,perennial,C3,F,0.01,,,,Y
4,2,2019,W,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,44.81376852,80.17197848,69.94105309,44.81376852,
4,2,2019,W,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,0.01,,,,Y
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,33.27017492,52.73339017,58.29436892,25.19168526,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,12.09989271,61.88014192,51.33966407,12.09989271,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,15.70941813,53.52746626,40.08906282,15.70941813,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,30.25976022,62.41045117,34.06145965,30.25976022,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,78.74533455,53.21847113,24.11755746,64.27412649,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,30.72762549,74.04016773,54.0521334,30.72762549,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,21.73734542,71.51281993,41.84854281,21.73734542,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,7.594891008,64.67948004,44.28911514,7.594891008,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,42.17645105,68.1596914,22.29097542,42.17645105,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,40.97417096,72.45700477,29.64908418,40.97417096,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,94.14947623,88.18045662,63.83049156,94.14947623,
4,2,2020,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,21.7393067,83.69706292,53.73359713,21.7393067,
4,2,2020,W,DS,apo,aster,porteri,native,forb,perennial,C3,F,21.32375928,77.76367754,70.84916895,21.32375928,
4,2,2020,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.01,,,,Y
4,2,2020,W,DS,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,26.96523222,74.11375495,11.10289199,26.96523222,
4,2,2020,W,DS,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,38.11693043,100.8185844,44.93512843,12.04622625,
4,2,2020,W,DS,astragalus_sp,astragalus,spp,native,forb,perennial,C3,F,1.99763476,57.25222744,77.51740367,1.99763476,
4,2,2020,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,23.16601056,58.00292809,92.35070941,23.16601056,
4,2,2020,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,7.42382908,54.18476283,48.01343818,7.42382908,
4,2,2020,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,15.41593755,51.72888887,33.2166652,14.97560955,
4,2,2020,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,7.975165477,71.30546902,99.30913914,6.548412717,
4,2,2020,W,DS,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,4.104619906,74.59629573,81.59084226,4.104619906,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.998448511,53.23572342,55.73898376,4.998448511,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.22953369,69.76629483,3.892246208,11.22953369,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.692489946,78.03198542,6.894278203,5.692489946,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.160232532,91.54647443,81.19253569,5.160232532,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.492350728,98.00177754,77.35042514,2.492350728,
4,2,2020,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.505460673,99.20107246,66.45242576,1.505460673,
4,2,2020,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,2.241958066,82.00301726,62.03236902,2.241958066,
4,2,2020,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,28.86052769,56.17158081,70.1868202,28.86052769,
4,2,2020,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,36.72779667,57.70061017,53.54791672,36.72779667,
4,2,2020,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,30.19350692,48.76148917,33.70039356,8.795939379,
4,2,2020,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,25.76614503,87.46478388,6.495872785,25.76614503,
4,2,2020,W,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,55.87880865,96.99546806,93.61428049,52.2070832,
4,2,2020,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,0.848667432,50.69418778,37.62020761,0.848667432,
4,2,2020,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,1.175417147,52.28426129,23.86732084,1.175417147,
4,2,2020,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,0.766021665,75.15598168,12.87439326,0.766021665,
4,2,2020,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,11.30873618,74.66775619,5.853760278,11.30873618,
4,2,2020,W,DS,ga,gaillardia,aristata,native,forb,perennial,C3,F,4.106467334,87.59039646,27.78382724,4.106467334,
4,2,2020,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,0.936199125,67.26309849,27.29116874,0.936199125,
4,2,2020,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,6.634428952,51.18644501,45.46694806,6.002744376,
4,2,2020,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,7.233844077,50.51215489,2.81671174,4.787687904,
4,2,2020,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,19.0305293,90.08161078,47.70370655,19.0305293,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,6.059300985,50.85188262,75.57622361,4.425199726,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,10.75879594,52.7918492,51.88119665,10.75879594,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.217365791,68.49147555,78.84384827,1.217365791,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,65.50338122,76.61343732,62.6035662,65.50338122,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,32.76909537,72.84171535,32.42157586,32.76909537,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,83.80403403,78.46790735,70.02175893,83.80403403,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,32.30364411,83.68385964,64.12173193,32.30364411,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,12.24947531,84.72940599,82.36457235,12.24947531,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,31.99526362,95.72085174,80.23912551,31.30136519,
4,2,2020,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,2.889762964,93.85760237,63.69585372,2.889762964,
4,2,2020,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,18.47131667,60.34762744,86.17321732,18.47131667,
4,2,2020,W,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,21.19903667,61.40632195,47.46028285,21.19903667,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.559433362,55.72191727,85.69012903,0.559433362,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.305351446,55.00296911,45.66230596,1.305351446,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,5.164074774,53.85862915,19.04323731,5.164074774,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.954679604,49.94483204,22.64572915,0.891712294,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.102083881,54.28920066,22.27533767,1.102083881,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,2.310868981,50.52853247,11.20834924,1.886842726,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.994886308,50.78718606,11.76388138,1.994886308,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.620567732,50.92637906,13.39636815,0.620567732,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.865349516,62.8961147,80.06277997,0.865349516,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.719037535,62.95957346,79.17804367,0.719037535,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.782598868,65.7718156,24.20225075,1.782598868,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,1.767418063,70.50562906,22.86750766,1.767418063,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.840397423,70.32580658,1.641900248,0.840397423,
4,2,2020,W,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,3.228844132,98.40794042,13.9182056,3.228844132,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,86.13758102,56.88955069,98.89478406,50.71981558,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,21.86551946,52.83525119,72.72846906,21.73024562,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,28.42503032,55.14797497,47.27955711,28.42503032,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,21.7297289,57.65357283,39.57701066,21.7297289,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,1.420637393,54.20240159,28.19514057,1.420637393,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,4.586041848,52.04804706,15.33182988,4.586041848,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,41.10005262,52.24834957,3.611301216,30.00778198,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,23.41541643,68.47342779,59.89385932,23.41541643,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,34.8170822,78.27637674,20.12080816,34.8170822,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,41.54966512,97.56122966,89.0145027,35.5655237,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,1.236817735,92.83273259,78.54298863,1.236817735,
4,2,2020,W,DS,lp,liatris,punctata,native,forb,perennial,C3,F,2.052458586,93.16536278,47.84862597,2.052458586,
