year,date,julian_day,min_temp_2m,max_temp_2m,avg_temp_2m,precip_mm,cum_precip_mm,cum_precip_dry_mm,cum_precip_wet_mm,shelter_status,spring_graze,fall_graze,water_add_event,water_add_precip_tot_mm,soil_vwc_measured,notes,cum_precip_over_years_ambient,cum_precip_over_years_dry,cum_precip_over_years_wet,cum_julian_day
2019,1/31/2019,31,-0.897,9.61,4.2874,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,396
2019,2/1/2019,32,-1.872,13.15,6.6305,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,397
2019,2/2/2019,33,1.434,14.06,9.3921,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,398
2019,2/3/2019,34,2.084,16.61,7.8509,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,399
2019,2/4/2019,35,-6.346,11.09,3.227,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,400
2019,2/5/2019,36,-9.32,7.758,-1.9276,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,401
2019,2/6/2019,37,-19.1,3.285,-10.8203,4.064,37.086,37.086,37.086,0,0,0,0,0,0,,517.662,420.581484,613.22076,402
2019,2/7/2019,38,-24.33,-6.053,-15.0139,0.254,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,403
2019,2/8/2019,39,-15.03,-2.947,-7.9447,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,404
2019,2/9/2019,40,-7.694,2.67,-2.6532,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,405
2019,2/10/2019,41,-10.33,-4.414,-6.9656,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,406
2019,2/11/2019,42,-12,2.886,-3.78,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,407
2019,2/12/2019,43,-3.832,7.288,2.5192,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,408
2019,2/13/2019,44,-0.744,13.34,6.7423,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,409
2019,2/14/2019,45,-4.232,12.66,5.1284,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,410
2019,2/15/2019,46,-7.639,13.01,1.8796,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,411
2019,2/16/2019,47,-5.307,5.035,-1.525,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,412
2019,2/17/2019,48,-11.5,-0.597,-5.2293,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,413
2019,2/18/2019,49,-15.34,-11,-12.7106,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,414
2019,2/19/2019,50,-13.42,-8.68,-11.1589,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,415
2019,2/20/2019,51,-12.55,0.418,-5.8042,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,416
2019,2/21/2019,52,-10.91,-1.824,-6.5091,0,37.34,37.34,37.34,0,0,0,0,0,0,,517.916,420.835484,613.47476,417
2019,2/22/2019,53,-8.19,-5.32,-6.897,2.286,39.626,39.626,39.626,0,0,0,0,0,0,,520.202,423.121484,615.76076,418
2019,2/23/2019,54,-8.87,0.864,-3.4416,1.016,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,419
2019,2/24/2019,55,-6.961,5.449,0.471,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,420
2019,2/25/2019,56,-8.98,9.38,0.4821,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,421
2019,2/26/2019,57,-8.14,15.82,4.4403,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,422
2019,2/27/2019,58,-9.65,0.329,-5.3677,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,423
2019,2/28/2019,59,-7.541,11.54,3.6813,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,424
2019,3/1/2019,60,-3.149,9.93,3.3848,0,40.642,40.642,40.642,0,0,0,0,0,0,,521.218,424.137484,616.77676,425
2019,3/2/2019,61,-17.65,-3.111,-8.681,2.032,42.674,42.674,42.674,0,0,0,0,0,0,,523.25,426.169484,618.80876,426
2019,3/3/2019,62,-20.97,-15.7,-18.3708,4.064,46.738,46.738,46.738,0,0,0,0,0,0,,527.314,430.233484,622.87276,427
2019,3/4/2019,63,-20.14,-8.64,-14.4408,0,46.738,46.738,46.738,0,0,0,0,0,0,,527.314,430.233484,622.87276,428
2019,3/5/2019,64,-14.98,-3.598,-9.2014,0,46.738,46.738,46.738,0,0,0,0,0,0,,527.314,430.233484,622.87276,429
2019,3/6/2019,65,-9.39,2.058,-2.6102,3.302,50.04,50.04,50.04,0,0,0,0,0,0,,530.616,433.535484,626.17476,430
2019,3/7/2019,66,-4.422,10.71,4.8189,0,50.04,50.04,50.04,0,0,0,0,0,0,,530.616,433.535484,626.17476,431
2019,3/8/2019,67,-0.117,7.423,3.8209,1.27,51.31,51.31,51.31,0,0,0,0,0,0,,531.886,434.805484,627.44476,432
2019,3/9/2019,68,-2.97,6.967,2.6854,0,51.31,51.31,51.31,0,0,0,0,0,0,,531.886,434.805484,627.44476,433
2019,3/10/2019,69,-5.099,6.804,0.5501,0,51.31,51.31,51.31,0,0,0,0,0,0,,531.886,434.805484,627.44476,434
2019,3/11/2019,70,-1.829,10.13,3.3039,0,51.31,51.31,51.31,0,0,0,0,0,0,,531.886,434.805484,627.44476,435
2019,3/12/2019,71,-0.444,13.07,6.4591,0,51.31,51.31,51.31,0,0,0,0,0,0,,531.886,434.805484,627.44476,436
2019,3/13/2019,72,-3.738,5.495,-0.1596,23.88,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,437
2019,3/14/2019,73,-6.527,-0.245,-3.3308,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,438
2019,3/15/2019,74,-8.19,6.062,-1.1839,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,439
2019,3/16/2019,75,-4.263,6.367,0.9592,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,440
2019,3/17/2019,76,-2.773,8.59,2.9519,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,441
2019,3/18/2019,77,-3.98,7.046,1.3913,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,442
2019,3/19/2019,78,-3.846,5.966,1.6066,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,443
2019,3/20/2019,79,-3.658,12.9,5.1004,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,444
2019,3/21/2019,80,0.261,13.65,7.0166,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,445
2019,3/22/2019,81,1.451,11.35,4.7951,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,446
2019,3/23/2019,82,0.826,9.45,5.0797,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,447
2019,3/24/2019,83,0.108,11.28,5.5845,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,448
2019,3/25/2019,84,-0.844,12.71,5.3325,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,449
2019,3/26/2019,85,1.139,18.58,10.251,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,450
2019,3/27/2019,86,6.331,21.26,14.2609,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,451
2019,3/28/2019,87,2.246,14.72,7.6525,0,75.19,75.19,75.19,0,0,0,0,0,0,,555.766,458.685484,651.32476,452
2019,3/29/2019,88,-2.099,2.943,1.0318,14.99,90.18,90.18,90.18,0,0,0,0,0,0,,570.756,473.675484,666.31476,453
2019,3/30/2019,89,-4.197,2.055,-1.2259,5.08,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,454
2019,3/31/2019,90,-3.706,7.655,1.373,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,455
2019,4/1/2019,91,-1.003,12.38,5.7893,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,456
2019,4/2/2019,92,-0.776,9.44,4.0816,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,457
2019,4/3/2019,93,0.781,14.34,6.6513,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,458
2019,4/4/2019,94,2.062,16.6,9.8924,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,459
2019,4/5/2019,95,6.324,19.28,12.892,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,460
2019,4/6/2019,96,5.682,18.54,12.234,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,461
2019,4/7/2019,97,8.43,18.74,13.5134,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,462
2019,4/8/2019,98,11.5,20.84,15.9025,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,463
2019,4/9/2019,99,8.93,22.79,16.5294,0,95.26,95.26,95.26,0,0,0,0,0,0,,575.836,478.755484,671.39476,464
2019,4/10/2019,100,-8.76,16.13,-0.2408,11.68,106.94,106.94,106.94,0,0,0,0,0,0,,587.516,490.435484,683.07476,465
2019,4/11/2019,101,-10.02,2.618,-3.2469,2.032,108.972,108.972,108.972,0,0,0,0,0,0,,589.548,492.467484,685.10676,466
2019,4/12/2019,102,-5.402,2.382,-2.1498,0,108.972,108.972,108.972,0,0,0,0,0,0,,589.548,492.467484,685.10676,467
2019,4/13/2019,103,-3.973,6.032,0.0507,1.778,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,468
2019,4/14/2019,104,-1.029,15.93,9.7385,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,469
2019,4/15/2019,105,5.623,20.54,13.2141,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,470
2019,4/16/2019,106,4.338,14.87,10.2806,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,471
2019,4/17/2019,107,3.955,15.66,9.6958,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,472
2019,4/18/2019,108,0.852,13.98,6.9814,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,473
2019,4/19/2019,109,2.183,20.73,12.7039,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,474
2019,4/20/2019,110,10.1,25.05,17.5271,0,110.75,110.75,110.75,0,0,0,0,0,0,,591.326,494.245484,686.88476,475
2019,4/21/2019,111,5.59,17.69,11.3385,2.54,113.29,113.29,113.29,0,0,0,0,0,0,,593.866,496.785484,689.42476,476
2019,4/22/2019,112,2.771,5.58,3.8211,2.286,115.576,115.576,115.576,0,0,0,0,0,0,,596.152,499.071484,691.71076,477
2019,4/23/2019,113,3.956,15.68,9.1992,0,115.576,115.576,115.576,0,0,0,0,0,0,,596.152,499.071484,691.71076,478
2019,4/24/2019,114,8.21,19.73,14.5259,0,115.576,115.576,115.576,0,0,0,0,0,0,,596.152,499.071484,691.71076,479
2019,4/25/2019,115,2.441,15.42,9.7587,0,115.576,115.576,115.576,1,0,0,0,0,0,,596.152,499.071484,691.71076,480
2019,4/26/2019,116,4.448,22.65,12.6946,0.254,115.83,115.660582,115.83,1,0,0,0,0,0,,596.406,499.156066,691.96476,481
2019,4/27/2019,117,3.807,17.12,10.9921,0,115.83,115.660582,115.83,1,0,0,0,0,0,,596.406,499.156066,691.96476,482
2019,4/28/2019,118,3.168,22.09,12.5134,0,115.83,115.660582,115.83,1,0,0,0,0,0,,596.406,499.156066,691.96476,483
2019,4/29/2019,119,-3.034,3.173,-1.1283,7.112,122.942,118.028878,122.942,1,0,0,0,0,0,,603.518,501.524362,699.07676,484
2019,4/30/2019,120,-2.984,0.702,-0.9442,2.54,125.482,118.874698,125.482,1,0,0,0,0,0,,606.058,502.370182,701.61676,485
2019,5/1/2019,121,-0.321,5.056,1.7777,2.794,128.276,119.8051,128.276,1,0,0,0,0,0,,608.852,503.300584,704.41076,486
2019,5/2/2019,122,0.627,12.87,6.5732,0,128.276,119.8051,136.658,1,0,0,1,12.7,0,,608.852,503.300584,712.79276,487
2019,5/3/2019,123,2.504,17.12,11.4991,0,128.276,119.8051,136.658,1,0,0,0,0,0,,608.852,503.300584,712.79276,488
2019,5/4/2019,124,3.468,19.47,12.9047,0,128.276,119.8051,136.658,1,0,0,0,0,0,,608.852,503.300584,712.79276,489
2019,5/5/2019,125,7.971,21.07,15.2814,0,128.276,119.8051,136.658,1,0,0,0,0,0,,608.852,503.300584,712.79276,490
2019,5/6/2019,126,4.915,18.24,10.7852,5.334,133.61,121.581322,141.992,1,0,0,0,0,0,,614.186,505.076806,718.12676,491
2019,5/7/2019,127,5.269,8.67,6.5886,6.858,140.468,123.865036,148.85,1,0,0,0,0,0,,621.044,507.36052,724.98476,492
2019,5/8/2019,128,-0.825,7.017,2.8803,22.86,163.328,131.477416,171.71,1,0,0,0,0,0,,643.904,514.9729,747.84476,493
2019,5/9/2019,129,-2.08,1.332,-0.3795,8.64,171.968,134.354536,180.35,1,0,0,0,0,0,,652.544,517.85002,756.48476,494
2019,5/10/2019,130,-0.066,9.65,4.3351,0,171.968,134.354536,189.5075,1,0,0,1,13.875,0,"First of two additions for 5/6-5/9 event, estimated by depth from bin added (total precip is 43.692(",652.544,517.85002,765.64226,495
2019,5/11/2019,131,2.834,15.99,8.9299,0,171.968,134.354536,189.5075,1,0,0,0,0,0,,652.544,517.85002,765.64226,496
2019,5/12/2019,132,2.944,20.04,13.4588,0,171.968,134.354536,189.5075,1,0,0,0,0,0,,652.544,517.85002,765.64226,497
2019,5/13/2019,133,10.33,23.12,16.9297,0,171.968,134.354536,209.18672,1,0,0,1,29.817,0,"Second of two additions for 5/6-5/9 event, estimated by depth from bin added (total precip is 43.692(",652.544,517.85002,785.32148,498
2019,5/14/2019,134,10.84,24.67,17.9004,0.254,172.222,134.439118,209.44072,1,0,0,0,0,0,,652.798,517.934602,785.57548,499
2019,5/15/2019,135,10.38,25.74,18.5711,0.254,172.476,134.5237,209.69472,1,0,0,0,0,0,,653.052,518.019184,785.82948,500
2019,5/16/2019,136,13.47,24.81,18.4229,0,172.476,134.5237,209.69472,1,0,0,0,0,0,,653.052,518.019184,785.82948,501
2019,5/17/2019,137,4.503,18.43,11.4703,0.762,173.238,134.777446,210.45672,1,0,0,0,0,1,,653.814,518.27293,786.59148,502
2019,5/18/2019,138,3.996,14.9,9.1885,0.762,174,135.031192,211.21872,1,0,0,0,0,0,,654.576,518.526676,787.35348,503
2019,5/19/2019,139,0.841,7.267,4.0353,0,174,135.031192,211.21872,1,0,0,0,0,0,,654.576,518.526676,787.35348,504
2019,5/20/2019,140,-1.038,2.991,0.9117,18.8,192.8,141.291592,230.01872,1,0,0,0,0,0,,673.376,524.787076,806.15348,505
2019,5/21/2019,141,-1.501,2.293,0.1555,6.35,199.15,143.406142,236.36872,1,0,0,0,0,0,,679.726,526.901626,812.50348,506
2019,5/22/2019,142,-0.678,5.986,3.0289,3.556,202.706,144.59029,239.92472,1,0,0,0,0,0,,683.282,528.085774,816.05948,507
2019,5/23/2019,143,1.127,5.57,3.0579,2.032,204.738,145.266946,241.95672,1,0,0,0,0,1,,685.314,528.76243,818.09148,508
2019,5/24/2019,144,2.023,18.9,12.0887,0,204.738,145.266946,250.12356,1,0,0,1,12.374,0,"First of two additions for 5/14-5/23 event, estimated by depth from bin added (total precip is 32.77)",685.314,528.76243,826.25832,509
2019,5/25/2019,145,5.258,21.59,14.4887,0,204.738,145.266946,250.12356,1,0,0,0,0,0,,685.314,528.76243,826.25832,510
2019,5/26/2019,146,7.783,18.42,13.2647,0,204.738,145.266946,263.58492,1,0,0,1,20.396,0,"Second of two additions for 5/14-5/23 event, estimated by depth from bin added (total precip is 32.77)",685.314,528.76243,839.71968,511
2019,5/27/2019,147,5.908,16.87,10.8269,0,204.738,145.266946,263.58492,1,0,0,0,0,0,,685.314,528.76243,839.71968,512
2019,5/28/2019,148,2.714,11.67,7.0415,18.29,223.028,151.357516,281.87492,1,0,0,0,0,0,,703.604,534.853,858.00968,513
2019,5/29/2019,149,2.652,13.49,7.7797,0,223.028,151.357516,293.94632,1,0,0,1,18.29,1,,703.604,534.853,870.08108,514
2019,5/30/2019,150,4.533,17.84,12.0488,0,223.028,151.357516,293.94632,1,0,0,0,0,0,,703.604,534.853,870.08108,515
2019,5/31/2019,151,7.495,22.54,14.9108,0,223.028,151.357516,293.94632,1,0,0,0,0,0,,703.604,534.853,870.08108,516
2019,6/1/2019,152,8.55,20.74,14.8861,0,223.028,151.357516,293.94632,1,0,0,0,0,0,,703.604,534.853,870.08108,517
2019,6/2/2019,153,9.52,23.02,16.173,1.27,224.298,151.780426,295.21632,1,0,0,0,0,0,,704.874,535.27591,871.35108,518
2019,6/3/2019,154,10.53,23.18,16.3291,0,224.298,151.780426,295.21632,1,0,0,0,0,0,,704.874,535.27591,871.35108,519
2019,6/4/2019,155,10.44,24.53,17.7837,0.254,224.552,151.865008,295.47032,1,0,0,0,0,1,,705.128,535.360492,871.60508,520
2019,6/5/2019,156,9.57,23.53,16.3525,8.89,233.442,154.825378,304.36032,1,0,0,0,0,0,,714.018,538.320862,880.49508,521
2019,6/6/2019,157,10.92,25.22,18.4414,2.286,235.728,155.586616,313.51956,1,0,0,1,10.414,0,,716.304,539.0821,889.65432,522
2019,6/7/2019,158,13.1,26.45,19.1749,0.508,236.236,155.75578,314.02756,1,0,0,0,0,0,,716.812,539.251264,890.16232,523
2019,6/8/2019,159,7.458,24.21,17.5192,0,236.236,155.75578,314.02756,1,0,0,0,0,0,,716.812,539.251264,890.16232,524
2019,6/9/2019,160,4.344,14.67,9.2586,0,236.236,155.75578,314.02756,1,0,0,0,0,0,,716.812,539.251264,890.16232,525
2019,6/10/2019,161,5.565,23.25,15.2477,0,236.236,155.75578,314.02756,1,0,0,0,0,1,,716.812,539.251264,890.16232,526
2019,6/11/2019,162,12.28,23.12,17.4162,0,236.236,155.75578,314.02756,0,1,0,0,0,0,,716.812,539.251264,890.16232,527
2019,6/12/2019,163,10.64,21.44,15.4154,0,236.236,155.75578,314.02756,0,1,0,0,0,0,,716.812,539.251264,890.16232,528
2019,6/13/2019,164,10.23,26.85,19.6714,0.762,236.998,156.51778,314.78956,0,1,0,0,0,0,,717.574,540.013264,890.92432,529
2019,6/14/2019,165,14.53,26.11,20.3464,1.27,238.268,157.78778,316.05956,0,1,0,0,0,0,,718.844,541.283264,892.19432,530
2019,6/15/2019,166,12.17,23.17,17.6918,0,238.268,157.78778,316.05956,0,1,0,0,0,0,,718.844,541.283264,892.19432,531
2019,6/16/2019,167,10.34,22.04,15.5776,3.048,241.316,160.83578,319.10756,0,1,0,0,0,0,,721.892,544.331264,895.24232,532
2019,6/17/2019,168,9.83,18.75,13.8896,3.81,245.126,164.64578,322.91756,0,1,0,0,0,0,,725.702,548.141264,899.05232,533
2019,6/18/2019,169,10.67,19.86,13.9008,0.762,245.888,165.40778,323.67956,0,1,0,0,0,0,,726.464,548.903264,899.81432,534
2019,6/19/2019,170,10.87,24.84,19.6812,0,245.888,165.40778,323.67956,0,1,0,0,0,0,,726.464,548.903264,899.81432,535
2019,6/20/2019,171,11.26,27.11,19.2865,0,245.888,165.40778,323.67956,0,1,0,0,0,0,,726.464,548.903264,899.81432,536
2019,6/21/2019,172,7.822,18.78,11.5697,11.68,257.568,177.08778,335.35956,0,1,0,0,0,0,,738.144,560.583264,911.49432,537
2019,6/22/2019,173,5.623,12.82,9.1335,14.73,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,538
2019,6/23/2019,174,5.768,16.16,10.9882,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,539
2019,6/24/2019,175,10.9,24.17,18.5487,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,540
2019,6/25/2019,176,12.14,25.64,19.0036,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,541
2019,6/26/2019,177,12.6,28.43,20.9177,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,542
2019,6/27/2019,178,14.97,29.29,23.3509,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,543
2019,6/28/2019,179,14.47,31.92,24.6799,0,272.298,191.81778,350.08956,0,1,0,0,0,1,,752.874,575.313264,926.22432,544
2019,6/29/2019,180,19.65,31.54,24.8679,0,272.298,191.81778,350.08956,0,1,0,0,0,0,,752.874,575.313264,926.22432,545
2019,6/30/2019,181,15.07,29.57,21.397,6.604,278.902,198.42178,356.69356,0,1,0,0,0,0,,759.478,581.917264,932.82832,546
2019,7/1/2019,182,14.04,26.06,19.4093,23.37,302.272,206.20399,380.06356,1,0,0,0,0,0,,782.848,589.699474,956.19832,547
2019,7/2/2019,183,12.06,26.56,19.2924,0.254,302.526,206.288572,380.31756,1,0,0,0,0,0,,783.102,589.784056,956.45232,548
2019,7/3/2019,184,15.13,29.56,22.4446,0,302.526,206.288572,400.26804,1,0,0,1,30.228,0,,783.102,589.784056,976.4028,549
2019,7/4/2019,185,13.71,26.09,19.5011,2.54,305.066,207.134392,402.80804,1,0,0,0,0,0,,785.642,590.629876,978.9428,550
2019,7/5/2019,186,13.22,24.56,18.3341,6.096,311.162,209.16436,408.90404,1,0,0,0,0,0,,791.738,592.659844,985.0388,551
2019,7/6/2019,187,12.33,23.3,18.055,0,311.162,209.16436,408.90404,1,0,0,0,0,0,,791.738,592.659844,985.0388,552
2019,7/7/2019,188,12.52,27.24,19.4493,0.254,311.416,209.248942,409.15804,1,0,0,0,0,0,,791.992,592.744426,985.2928,553
2019,7/8/2019,189,12.62,25.59,19.833,0,311.416,209.248942,409.15804,1,0,0,0,0,0,,791.992,592.744426,985.2928,554
2019,7/9/2019,190,13.36,29.39,22.0694,0,311.416,209.248942,415.02544,1,0,0,1,8.89,1,,791.992,592.744426,991.1602,555
2019,7/10/2019,191,11.35,26.45,19.5596,0,311.416,209.248942,415.02544,1,0,0,0,0,0,,791.992,592.744426,991.1602,556
2019,7/11/2019,192,14.96,31.9,24.3662,1.27,312.686,209.671852,416.29544,1,0,0,0,0,0,,793.262,593.167336,992.4302,557
2019,7/12/2019,193,17.32,29.93,23.6467,0,312.686,209.671852,416.29544,1,0,0,0,0,0,,793.262,593.167336,992.4302,558
2019,7/13/2019,194,15.24,30.65,22.5215,0.508,313.194,209.841016,416.80344,1,0,0,0,0,0,,793.77,593.3365,992.9382,559
2019,7/14/2019,195,18.21,29.45,23.0394,1.016,314.21,210.179344,417.81944,1,0,0,0,0,0,,794.786,593.674828,993.9542,560
2019,7/15/2019,196,15.19,31.3,22.1386,1.016,315.226,210.517672,418.83544,1,0,0,0,0,0,,795.802,594.013156,994.9702,561
2019,7/16/2019,197,14.3,31.08,22.982,0.762,315.988,210.771418,419.59744,1,0,0,0,0,1,,796.564,594.266902,995.7322,562
2019,7/17/2019,198,19.14,32.98,27.0766,0,315.988,210.771418,419.59744,1,0,0,0,0,0,,796.564,594.266902,995.7322,563
2019,7/18/2019,199,16.34,34.37,28.0279,0,315.988,210.771418,419.59744,1,0,0,0,0,0,,796.564,594.266902,995.7322,564
2019,7/19/2019,200,19.78,34.66,28.6795,0,315.988,210.771418,419.59744,1,0,0,0,0,0,,796.564,594.266902,995.7322,565
2019,7/20/2019,201,13.78,28.65,22.3007,15.24,331.228,215.846338,434.83744,1,0,0,0,0,0,,811.804,599.341822,1010.9722,566
2019,7/21/2019,202,13.55,25.94,19.3486,11.94,343.168,219.822358,446.77744,1,0,0,0,0,0,,823.744,603.317842,1022.9122,567
2019,7/22/2019,203,14.93,25.57,18.911,0,343.168,219.822358,446.77744,1,0,0,0,0,0,,823.744,603.317842,1022.9122,568
2019,7/23/2019,204,12.88,28.3,21.4198,0,343.168,219.822358,464.71624,1,0,0,1,27.18,0,,823.744,603.317842,1040.851,569
2019,7/24/2019,205,16.94,33.51,23.9894,0,343.168,219.822358,464.71624,1,0,0,0,0,0,,823.744,603.317842,1040.851,570
2019,7/25/2019,206,17,29.4,22.8404,2.286,345.454,220.583596,467.00224,1,0,0,0,0,0,,826.03,604.07908,1043.137,571
2019,7/26/2019,207,17.2,32,24.1534,0,345.454,220.583596,467.00224,1,0,0,0,0,1,,826.03,604.07908,1043.137,572
2019,7/27/2019,208,16.99,28.04,22.3577,0,345.454,220.583596,467.00224,1,0,0,0,0,0,,826.03,604.07908,1043.137,573
2019,7/28/2019,209,18.21,29.74,23.9954,0,345.454,220.583596,467.00224,1,0,0,0,0,0,,826.03,604.07908,1043.137,574
2019,7/29/2019,210,13.83,32.02,22.6519,0,345.454,220.583596,467.00224,1,0,0,0,0,0,,826.03,604.07908,1043.137,575
2019,7/30/2019,211,14.02,30.84,22.6368,0.762,346.216,220.837342,467.76424,1,0,0,0,0,0,,826.792,604.332826,1043.899,576
2019,7/31/2019,212,16.33,28.75,24.185,0.762,346.978,221.091088,468.52624,1,0,0,0,0,0,,827.554,604.586572,1044.661,577
2019,8/1/2019,213,15.7,25.49,19.9157,5.588,352.566,222.951892,474.11424,1,0,0,0,0,0,,833.142,606.447376,1050.249,578
2019,8/2/2019,214,12.91,28.25,21.4238,0,352.566,222.951892,474.11424,1,0,0,0,0,0,,833.142,606.447376,1050.249,579
2019,8/3/2019,215,15.51,31.94,24.5572,0,352.566,222.951892,474.11424,1,0,0,0,0,0,,833.142,606.447376,1050.249,580
2019,8/4/2019,216,17.78,29.33,24.1715,0,352.566,222.951892,474.11424,1,0,0,0,0,0,,833.142,606.447376,1050.249,581
2019,8/5/2019,217,15.99,29.91,22.7304,0,352.566,222.951892,474.11424,1,0,0,0,0,0,,833.142,606.447376,1050.249,582
2019,8/6/2019,218,14.18,33.25,24.6341,0,352.566,222.951892,480.31692,1,0,0,1,9.398,0,,833.142,606.447376,1056.45168,583
2019,8/7/2019,219,16.01,28.72,22.579,0,352.566,222.951892,480.31692,1,0,0,0,0,0,,833.142,606.447376,1056.45168,584
2019,8/8/2019,220,14.62,24.39,19.1557,1.27,353.836,223.374802,481.58692,1,0,0,0,0,0,,834.412,606.870286,1057.72168,585
2019,8/9/2019,221,15.53,32.9,23.9161,0,353.836,223.374802,481.58692,1,0,0,0,0,0,,834.412,606.870286,1057.72168,586
2019,8/10/2019,222,17.93,27.56,22.9618,0,353.836,223.374802,481.58692,1,0,0,0,0,0,,834.412,606.870286,1057.72168,587
2019,8/11/2019,223,15.62,25.59,20.7186,0,353.836,223.374802,481.58692,1,0,0,0,0,0,,834.412,606.870286,1057.72168,588
2019,8/12/2019,224,17.29,30.34,23.7853,0,353.836,223.374802,481.58692,1,0,0,0,0,1,,834.412,606.870286,1057.72168,589
