block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,growth_form,life_history,photo_path,fun_grp,area_clipped,richness_only
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,3.4770654,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.664435437,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.716090988,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.766520064,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.454042723,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.976411086,
4,5,2019,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.917008016,
4,5,2019,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,16.10750643,
4,5,2019,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,52.66596523,
4,5,2019,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,28.47184697,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,13.08796402,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,1.300198542,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,1.758332914,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,18.15667369,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,1.890779601,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,1.636005924,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,4.389676738,
4,5,2019,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,4.431914956,
4,5,2019,D,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,23.14672375,
4,5,2019,D,DS,lp,liatris,punctata,native,forb,perennial,C3,F,99.80080457,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,11.66238949,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,9.652345888,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,12.46786285,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,8.14175283,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,9.002874045,
4,5,2019,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,50.53138794,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,7.021017879,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,5.171156127,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,6.458224551,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,27.92035708,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,35.19614218,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,7.336168497,
4,5,2019,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,7.538046514,
4,5,2019,D,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1769.673294,
4,5,2019,D,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1233.358178,
4,5,2019,D,DS,pj,paronychia,jamesii,native,forb,perennial,C3,F,213.613733,
4,5,2019,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,38.34568397,
4,5,2019,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,100.2666452,
4,5,2019,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,37.53625577,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,51.26491568,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,22.88209062,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,19.40268815,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,22.43152805,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,16.73672956,
4,5,2019,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,88.93119972,
4,5,2019,D,DS,sa,silene,antirrhina,exotic,forb,annual-biennial,C3,Ann_Bi,18.165,N
4,5,2019,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,385.1773558,
4,5,2019,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,102.078324,
4,5,2019,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,92.95976532,
4,5,2019,D,DS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,5.78631286,
4,5,2019,D,DS,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,38.9786,N
4,5,2020,D,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,12.57116313,
4,5,2020,D,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,2.406451497,
4,5,2020,D,DS,apo,aster,porteri,native,forb,perennial,C3,F,4.294396256,
4,5,2020,D,DS,apo,aster,porteri,native,forb,perennial,C3,F,8.322521687,
4,5,2020,D,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.4224955,
4,5,2020,D,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.321880138,
4,5,2020,D,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,36.2311,N
4,5,2020,D,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,11.85639179,
4,5,2020,D,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,58.55910498,
4,5,2020,D,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.540527237,
4,5,2020,D,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.033165923,
4,5,2020,D,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.068714483,
4,5,2020,D,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.81550507,
4,5,2020,D,DS,dr,draba,repens,native,forb,annual-biennial,C3,Ann_Bi,,Y
4,5,2020,D,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,6.346462676,
4,5,2020,D,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,3.407335594,
4,5,2020,D,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,17.15068541,
4,5,2020,D,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,7.861666555,
4,5,2020,D,DS,ef,eremogone,fendleri,native,forb,perennial,C3,F,24.43932386,
4,5,2020,D,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,9.53370371,
4,5,2020,D,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,4.167892479,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,22.51566199,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,29.4263354,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.598411329,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,45.14939279,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.328824128,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,119.209252,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,22.27624971,
4,5,2020,D,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.114127268,
4,5,2020,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,3.287328108,
4,5,2020,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,33.36783306,
4,5,2020,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,1.93121726,
4,5,2020,D,DS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,11.6218976,
4,5,2020,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,9.332419509,
4,5,2020,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,9.268094696,
4,5,2020,D,DS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,3.911677614,
4,5,2020,D,DS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.542231275,
4,5,2020,D,DS,lp,liatris,punctata,native,forb,perennial,C3,F,46.92660892,
4,5,2020,D,DS,lp,liatris,punctata,native,forb,perennial,C3,F,0.948548035,
4,5,2020,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,7.466345884,
4,5,2020,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,10.67673427,
4,5,2020,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,8.624141094,
4,5,2020,D,DS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,53.11323799,
4,5,2020,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,4.333478543,
4,5,2020,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,9.930952413,
4,5,2020,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,23.42311704,
4,5,2020,D,DS,pa,pterogonum,alatum,native,forb,perennial,C3,F,10.41819824,
4,5,2020,D,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1655.339079,
4,5,2020,D,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1141.269003,
4,5,2020,D,DS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,40.62436166,
4,5,2020,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,35.60005045,
4,5,2020,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,120.5983104,
4,5,2020,D,DS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,55.50363896,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,26.72118585,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,39.76236414,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,20.25978783,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,9.520147451,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,17.7702213,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,20.75911454,
4,5,2020,D,DS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,103.7013319,
4,5,2020,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,371.786714,
4,5,2020,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,128.5949247,
4,5,2020,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,13.04628884,
4,5,2020,D,DS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,18.84921201,
4,5,2020,D,DS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,,Y
4,5,2020,D,DS,uk_g,NA,NA,NA,graminoid,NA,C3,G_C3_NA,1.129891887,
4,5,2020,D,DS,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,50.5798,N
4,6,2018,W,DS,af,artemisia,frigida,native,shrub,perennial,C3,S,0.717352895,
4,6,2018,W,DS,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,37.40011448,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.440395689,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.82337343,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.68380222,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.718180798,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.457664933,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.359874684,
4,6,2018,W,DS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,20.96868618,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,49.54263053,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,21.10361379,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,33.04800568,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,4.080031949,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,18.34709136,
4,6,2018,W,DS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,20.61424391,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,1.1515,N
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,1.310155561,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,1.196331089,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.193974388,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.374082318,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.347103645,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.56540055,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.953426515,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.148992509,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.201536511,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.648986522,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.796763673,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.964606237,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.669303404,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.355206553,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.468031295,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.217523784,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.254712403,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.260916297,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.303600176,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.566901916,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.427759237,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.490313057,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.526813823,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.907806737,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.244122949,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.28894408,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.423407492,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.417097748,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.356502167,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.309614019,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.245962911,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.162688581,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.171653084,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.569725181,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.525342567,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.682039694,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.359004553,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.249453682,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.283395915,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.240206581,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.190489888,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.229762804,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.244558093,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.211921339,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.223670578,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.362050441,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.474556039,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.300877687,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.271174953,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.460586106,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.491183779,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.312497211,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.333330162,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.399474003,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.264140212,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.576147696,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.402193667,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.460831038,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.373799641,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.582674848,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.346819882,
4,6,2018,W,DS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.209963087,
4,6,2018,W,DS,cd,centaurea,diffusa,exotic,forb,annual-biennial,C3,Ann_Bi,71.18947532,
4,6,2018,W,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,8.58003311,
4,6,2018,W,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,75.33863191,
4,6,2018,W,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,17.55204483,
4,6,2018,W,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,18.75165889,
4,6,2018,W,DS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,2.575257375,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.746190706,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,9.436185041,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.268860832,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.363808253,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,75.58563543,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.740685624,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.118554804,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.445365384,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.230817387,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.048478996,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.945189083,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.703020141,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.814790359,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.90048965,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.471709956,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.695637974,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.536439435,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.839411501,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.37064627,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.945466825,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.281827747,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.756698828,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.350815338,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.8746841,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.279153248,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.814169616,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.275860906,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.137173019,
4,6,2018,W,DS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.07560359,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,5.387252181,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,5.148339572,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,6.276700585,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,3.003453024,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,3.962103225,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,3.75997159,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,10.73104592,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,34.75294182,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,4.542602426,
4,6,2018,W,DS,da,dianthus,armeria,exotic,forb,annual-biennial,C3,Ann_Bi,7.595879134,
4,6,2018,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,34.65082671,
4,6,2018,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,6.45135693,
4,6,2018,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,13.22564465,
4,6,2018,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,8.098119332,
4,6,2018,W,DS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,14.23833332,
4,6,2018,W,DS,ev,echinocereus,viridiflorus,native,shrub,perennial,C3,S,5.454693644,
4,6,2018,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,2.794745426,
4,6,2018,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,1.267285194,
4,6,2018,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,7.649531601,
4,6,2018,W,DS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,0.280567517,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,7.03218019,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,21.53520209,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,21.67098482,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,31.43731445,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,22.60457476,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,6.646586932,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,14.73899777,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,16.85743773,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,7.8493645,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,7.817922869,
4,6,2018,W,DS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,9.171629152,
4,6,2018,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.55705245,
4,6,2018,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.06178946,
4,6,2018,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.639076074,
4,6,2018,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.93996517,
4,6,2018,W,DS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.211417393,
